Village Name,Panchayat Name,Block Name,District Name,State Name,Total Population,SC Population,ST Population,GEN Population,No. of Habitations,Is PWS Available,JJM Status,Har Ghar Jal Certificate,Total Households,Total Tap Connections
Lachhru Khurd,Lachhru Khurd,Ghanaur,Patiala,Punjab,369,67,0,302,1,Yes,Har ghar jal certified,Certificate by public health engineering department,74,74
Lakho Majra,Lakho Majra,Ghanaur,Patiala,Punjab,976,421,0,555,1,Yes,Har ghar jal certified,Certificate by public health engineering department,300,300
Lanjan,Lanjan,Ghanaur,Patiala,Punjab,167,28,0,139,1,Yes,Har ghar jal certified,Certificate by public health engineering department,30,30
Lochma,Lochwan,Ghanaur,Patiala,Punjab,1215,195,0,1020,1,Yes,Har ghar jal certified,Certificate by public health engineering department,195,195
Loha Kheri,Loha Kheri,Ghanaur,Patiala,Punjab,512,225,0,287,1,Yes,Har ghar jal certified,Certificate by public health engineering department,113,113
Lohsimbly,Lohsimbly,Ghanaur,Patiala,Punjab,3248,1159,0,2089,1,Yes,Har ghar jal certified,Certificate by public health engineering department,608,608
Maggar,Magar,Ghanaur,Patiala,Punjab,521,490,0,31,1,Yes,Har ghar jal certified,Certificate by public health engineering department,90,90
Marrian,Mahrian,Ghanaur,Patiala,Punjab,578,342,0,236,1,Yes,Har ghar jal certified,Certificate by public health engineering department,113,113
Majri Faqiran,Majri Faquirian,Ghanaur,Patiala,Punjab,396,21,0,375,1,Yes,Har ghar jal certified,Certificate by public health engineering department,81,81
Mandouli,Mandoli,Ghanaur,Patiala,Punjab,3613,843,0,2770,1,Yes,Har ghar jal certified,Certificate by public health engineering department,607,607
Manjouli,Manjoli,Ghanaur,Patiala,Punjab,2135,648,0,1487,1,Yes,Har ghar jal certified,Certificate by public health engineering department,380,380
Mardanpur,Mardanpur,Ghanaur,Patiala,Punjab,2955,920,0,2035,1,Yes,Har ghar jal certified,Certificate by public health engineering department,530,530
Mehdudan,Mehdoodan,Ghanaur,Patiala,Punjab,870,324,0,546,1,Yes,Har ghar jal certified,Certificate by public health engineering department,145,145
Mirjapur,Mirzapur,Ghanaur,Patiala,Punjab,530,0,0,530,1,Yes,Har ghar jal certified,Certificate by public health engineering department,90,90
Nanheri,Nanheri,Ghanaur,Patiala,Punjab,726,123,0,603,1,Yes,Har ghar jal certified,Certificate by public health engineering department,66,66
Naraingarh,Naraingarh,Ghanaur,Patiala,Punjab,838,835,0,3,1,Yes,Har ghar jal certified,Certificate by public health engineering department,148,148
Nardu,Nardu,Ghanaur,Patiala,Punjab,2387,854,0,1533,1,Yes,Har ghar jal certified,Certificate by public health engineering department,446,446
Nasirpur,Nasirpur,Ghanaur,Patiala,Punjab,310,48,0,262,1,Yes,Har ghar jal certified,Certificate by public health engineering department,56,56
Nathu Majra,Nathu Majra,Ghanaur,Patiala,Punjab,639,227,0,412,1,Yes,Har ghar jal certified,Certificate by public health engineering department,119,119
Nogawan,Nogawan,Ghanaur,Patiala,Punjab,923,255,0,668,1,Yes,Har ghar jal certified,Certificate by public health engineering department,115,115
Pandtan Kheri,Pandtan Kheri,Ghanaur,Patiala,Punjab,1110,643,0,467,1,Yes,Har ghar jal certified,Certificate by public health engineering department,236,236
Pipal Mangoli,Pipli Magoli,Ghanaur,Patiala,Punjab,1035,106,0,929,1,Yes,Har ghar jal certified,Certificate by public health engineering department,219,219
Raipur,Raipur,Ghanaur,Patiala,Punjab,389,4,0,385,1,Yes,Har ghar jal certified,Certificate by public health engineering department,69,69
Rampur,Rampur,Ghanaur,Patiala,Punjab,1294,463,0,831,1,Yes,Har ghar jal certified,Certificate by public health engineering department,242,242
Rao Majra,Rao Majra,Ghanaur,Patiala,Punjab,455,23,0,432,1,Yes,Har ghar jal certified,Certificate by public health engineering department,80,80
Rasulpur,Rasulpur,Ghanaur,Patiala,Punjab,206,17,0,189,1,Yes,Har ghar jal certified,Certificate by public health engineering department,46,46
Rurka,Rurka,Ghanaur,Patiala,Punjab,835,187,0,648,1,Yes,Har ghar jal certified,Certificate by public health engineering department,155,155
Rurki,Rurki,Ghanaur,Patiala,Punjab,889,201,0,688,1,Yes,Har ghar jal certified,Certificate by public health engineering department,163,163
Sahal,Sahal,Ghanaur,Patiala,Punjab,1294,321,0,973,1,Yes,Har ghar jal certified,Certificate by public health engineering department,268,268
Salempur Jattan,Salempur Jattan,Ghanaur,Patiala,Punjab,734,267,0,467,1,Yes,Har ghar jal certified,Certificate by public health engineering department,127,127
Salempur Shekhan,Salempur Shaikhan,Ghanaur,Patiala,Punjab,3151,150,0,3001,1,Yes,Har ghar jal certified,Certificate by public health engineering department,489,489
Sandharsi,Sandharsi,Ghanaur,Patiala,Punjab,1705,630,0,1075,1,Yes,Har ghar jal certified,Certificate by public health engineering department,327,327
Sanjarpur,Sanjarpur,Ghanaur,Patiala,Punjab,868,292,0,576,1,Yes,Har ghar jal certified,Certificate by public health engineering department,120,120
Sanoulian,Sanolian,Ghanaur,Patiala,Punjab,1120,19,0,1101,1,Yes,Har ghar jal certified,Certificate by public health engineering department,224,224
Sarala Kalan,Sarala Kalan,Ghanaur,Patiala,Punjab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Sarala Khurd,Sarala Khurd,Ghanaur,Patiala,Punjab,1378,284,0,1094,1,Yes,Har ghar jal certified,Certificate by public health engineering department,246,246
Sounta,Saunta,Ghanaur,Patiala,Punjab,859,235,0,624,1,Yes,Har ghar jal certified,Certificate by public health engineering department,162,162
Seel,Seel,Ghanaur,Patiala,Punjab,2286,496,0,1790,1,Yes,Har ghar jal certified,Certificate by public health engineering department,436,436
Shahpur Raian,Shahpur Raian,Ghanaur,Patiala,Punjab,164,0,0,164,1,Yes,Har ghar jal certified,Certificate by public health engineering department,25,25
Samaspur,Shamaspur,Ghanaur,Patiala,Punjab,727,235,0,492,1,Yes,Har ghar jal certified,Certificate by public health engineering department,129,129
Sheikhpur Rajputtan,Sheikhpur Rajputtan,Ghanaur,Patiala,Punjab,400,64,0,336,1,Yes,Har ghar jal certified,Certificate by public health engineering department,79,79
Sheikhupur,Sheikhupur,Ghanaur,Patiala,Punjab,912,458,0,454,1,Yes,Har ghar jal certified,Certificate by public health engineering department,170,170
Sheikhupur,Sheikhupur,Ghanaur,Patiala,Punjab,829,172,0,657,1,Yes,Har ghar jal certified,Certificate by public health engineering department,170,170
Sialoo,Sialu,Ghanaur,Patiala,Punjab,534,243,0,291,1,Yes,Har ghar jal certified,Certificate by public health engineering department,90,90
Sogalpur,Sogalpur,Ghanaur,Patiala,Punjab,683,79,0,604,1,Yes,Har ghar jal certified,Certificate by public health engineering department,118,118
Sone Majra,Sone Majra,Ghanaur,Patiala,Punjab,928,185,0,743,1,Yes,Har ghar jal certified,Certificate by public health engineering department,168,168
Uksi,Uksi,Ghanaur,Patiala,Punjab,354,95,0,259,1,Yes,Har ghar jal certified,Certificate by public health engineering department,70,70
Ulana,Ulana,Ghanaur,Patiala,Punjab,1909,533,0,1376,1,Yes,Har ghar jal certified,Certificate by public health engineering department,198,198
Untsar,Untsar,Ghanaur,Patiala,Punjab,834,276,0,558,1,Yes,Har ghar jal certified,Certificate by public health engineering department,147,147
Abhepur,Abhepur,Nabha,Patiala,Punjab,465,170,0,295,1,Yes,Har ghar jal certified,Certificate by public health engineering department,83,83
Achal,Achal,Nabha,Patiala,Punjab,1470,531,0,939,1,Yes,Har ghar jal certified,Certificate by public health engineering department,240,240
Ageta,Ageta,Nabha,Patiala,Punjab,715,319,0,396,1,Yes,Har ghar jal certified,Certificate by public health engineering department,81,81
Ageti,Ageti,Nabha,Patiala,Punjab,1002,376,0,626,1,Yes,Har ghar jal certified,Certificate by public health engineering department,157,157
Agoul,Agol,Nabha,Patiala,Punjab,2008,482,0,1526,1,Yes,Har ghar jal certified,Certificate by public health engineering department,307,307
Ajnauda Kalan,Ajnauda Kalan,Nabha,Patiala,Punjab,2244,567,0,1677,1,Yes,Har ghar jal certified,Certificate by public health engineering department,377,377
Ajnauda Khurd,Ajnauda Khurd,Nabha,Patiala,Punjab,625,335,0,290,1,Yes,Har ghar jal certified,Certificate by public health engineering department,70,70
Akalgarh,Akalgarh,Nabha,Patiala,Punjab,782,168,0,614,1,Yes,Har ghar jal certified,Certificate by public health engineering department,140,140
ALHORAN KALAN,Alhoran,Nabha,Patiala,Punjab,16715,4930,0,11785,4,Yes,Har ghar jal certified,Certificate by public health engineering department,1784,1784
ALHORAN KALAN,Alhoran Khurd,Nabha,Patiala,Punjab,16715,4930,0,11785,4,Yes,Har ghar jal certified,Certificate by public health engineering department,1784,1784
Alipur,Alipur,Nabha,Patiala,Punjab,1151,537,0,614,1,Yes,Har ghar jal certified,Certificate by public health engineering department,171,171
Allowal,Allowal,Nabha,Patiala,Punjab,1919,569,0,1350,1,Yes,Har ghar jal certified,Certificate by public health engineering department,370,370
Babarpur,Baberpur,Nabha,Patiala,Punjab,1655,489,0,1166,1,Yes,Har ghar jal certified,Certificate by public health engineering department,345,345
Barha,Barre,Nabha,Patiala,Punjab,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Bauran Kalan,Bauran Kalan,Nabha,Patiala,Punjab,2070,908,0,1162,1,Yes,Har ghar jal certified,Certificate by public health engineering department,232,232
Bauran Khurd,Bauran Khurd,Nabha,Patiala,Punjab,1580,746,0,834,1,Yes,Har ghar jal certified,Certificate by public health engineering department,232,232
Bazidpur,Bazidpur,Nabha,Patiala,Punjab,908,449,0,459,1,Yes,Har ghar jal certified,Certificate by public health engineering department,116,116
Bazidri,Bazidri,Nabha,Patiala,Punjab,206,40,0,166,1,Yes,Har ghar jal certified,Certificate by public health engineering department,34,34
Behbalpur,Behbalpur,Nabha,Patiala,Punjab,1207,476,0,731,1,Yes,Har ghar jal certified,Certificate by public health engineering department,176,176
Banera Kalan,Benera Kalan,Nabha,Patiala,Punjab,1482,419,0,1063,1,Yes,Har ghar jal certified,Certificate by public health engineering department,217,217
Banera Khurd,Benera Khurd,Nabha,Patiala,Punjab,1271,512,0,759,1,Yes,Har ghar jal certified,Certificate by public health engineering department,203,203
Bhari Panechan,Bhari Panechan,Nabha,Patiala,Punjab,1641,334,0,1307,1,Yes,Har ghar jal certified,Certificate by public health engineering department,350,350
Bhilowal,Bhillowal,Nabha,Patiala,Punjab,530,283,0,247,1,Yes,Har ghar jal certified,Certificate by public health engineering department,92,92
Bhojo Majri,Bhojo Majri,Nabha,Patiala,Punjab,721,313,0,408,1,Yes,Har ghar jal certified,Certificate by public health engineering department,136,136
Bhore,Bhore,Nabha,Patiala,Punjab,1575,734,0,841,1,Yes,Har ghar jal certified,Certificate by public health engineering department,279,279
Bina Heri,Bina Heri,Nabha,Patiala,Punjab,1500,352,0,1148,1,Yes,Har ghar jal certified,Certificate by public health engineering department,232,232
Birdhano,Birdhno,Nabha,Patiala,Punjab,1792,767,0,1025,1,Yes,Har ghar jal certified,Certificate by public health engineering department,288,288
Birarwal,Birdwal,Nabha,Patiala,Punjab,1963,429,0,1534,1,Yes,Har ghar jal certified,Certificate by public health engineering department,313,313
Bishangarh,Bishangarh,Nabha,Patiala,Punjab,616,142,0,474,1,Yes,Har ghar jal certified,Certificate by public health engineering department,117,117
Bishanpura,Bishanpura,Nabha,Patiala,Punjab,344,120,0,224,1,Yes,Har ghar jal certified,Certificate by public health engineering department,63,63
Bugga Khurd,Bugga Khurd,Nabha,Patiala,Punjab,815,415,0,400,1,Yes,Har ghar jal certified,Certificate by public health engineering department,168,168
Chaswal,Chaswal,Nabha,Patiala,Punjab,1719,534,0,1185,1,Yes,Har ghar jal certified,Certificate by public health engineering department,225,225
Chathe,Chathe,Nabha,Patiala,Punjab,598,277,0,321,1,Yes,Har ghar jal certified,Certificate by public health engineering department,95,95
Chahal,Chehal,Nabha,Patiala,Punjab,2064,960,0,1104,1,Yes,Har ghar jal certified,Certificate by public health engineering department,310,310
Chhaju Bhatt,Chhaju Bhat,Nabha,Patiala,Punjab,1205,318,0,887,1,Yes,Har ghar jal certified,Certificate by public health engineering department,175,175
Chhanna Nathuwalia,Chhanna Nathuwali,Nabha,Patiala,Punjab,404,133,0,271,1,Yes,Har ghar jal certified,Certificate by public health engineering department,66,66
Choudri Majra,Chodhri Majra,Nabha,Patiala,Punjab,1459,629,0,830,1,Yes,Har ghar jal certified,Certificate by public health engineering department,236,236
Dakaunda,Dakaunda,Nabha,Patiala,Punjab,1877,804,0,1073,1,Yes,Har ghar jal certified,Certificate by public health engineering department,272,272
Dandrala Dhindsa,Dandrala Dhindsa,Nabha,Patiala,Punjab,1521,541,0,980,1,Yes,Har ghar jal certified,Certificate by public health engineering department,240,240
Dandrala Kharaur,Dandrala Kharaur,Nabha,Patiala,Punjab,3021,837,0,2184,1,Yes,Har ghar jal certified,Certificate by public health engineering department,474,474
Durgapur,Dargapur,Nabha,Patiala,Punjab,1028,275,0,753,1,Yes,Har ghar jal certified,Certificate by public health engineering department,185,185
Dhanauri (near Allowal),Dhanauri (near Allowal),Nabha,Patiala,Punjab,877,377,0,500,1,Yes,Har ghar jal certified,Certificate by public health engineering department,123,123
Dhangera,Dhangera,Nabha,Patiala,Punjab,566,87,0,479,1,Yes,Har ghar jal certified,Certificate by public health engineering department,108,108
Dhanouri (near Galwatti),Dhanouri (near Galwati),Nabha,Patiala,Punjab,685,352,0,333,1,Yes,Har ghar jal certified,Certificate by public health engineering department,54,54
Dhanura,Dhanura,Nabha,Patiala,Punjab,366,28,0,338,1,Yes,Har ghar jal certified,Certificate by public health engineering department,54,54
Dharoki,Dharoki,Nabha,Patiala,Punjab,929,317,0,612,1,Yes,Har ghar jal certified,Certificate by public health engineering department,133,133
Dhingi,Dhingi,Nabha,Patiala,Punjab,1892,563,0,1329,1,Yes,Har ghar jal certified,Certificate by public health engineering department,277,277
Dittupur Jattan,Dittupur Jattan,Nabha,Patiala,Punjab,2198,793,0,1405,1,Yes,Har ghar jal certified,Certificate by public health engineering department,355,355
Dewangarh,Diwangarh,Nabha,Patiala,Punjab,553,252,0,301,1,Yes,Har ghar jal certified,Certificate by public health engineering department,113,113
Doda,Doda,Nabha,Patiala,Punjab,754,207,0,547,1,Yes,Har ghar jal certified,Certificate by public health engineering department,110,110
Duladi,Dulladi,Nabha,Patiala,Punjab,4393,2183,0,2210,1,Yes,Har ghar jal certified,Certificate by public health engineering department,634,634
Faizgarh,Faizgarh,Nabha,Patiala,Punjab,1223,400,0,823,1,Yes,Har ghar jal certified,Certificate by public health engineering department,182,182
Faridpur,Faridpur,Nabha,Patiala,Punjab,845,526,0,319,1,Yes,Har ghar jal certified,Certificate by public health engineering department,123,123
Fatehpur,Fatehpur,Nabha,Patiala,Punjab,748,341,0,407,1,Yes,Har ghar jal certified,Certificate by public health engineering department,121,121
Gadaya,Gadaya,Nabha,Patiala,Punjab,1334,669,0,665,1,Yes,Har ghar jal certified,Certificate by public health engineering department,212,212
Galwati,Galwatti,Nabha,Patiala,Punjab,1768,914,0,854,1,Yes,Har ghar jal certified,Certificate by public health engineering department,273,273
Ghamrouda,Ghamrouda,Nabha,Patiala,Punjab,1492,650,0,842,1,Yes,Har ghar jal certified,Certificate by public health engineering department,229,229
Ghaniawal,Ghaniwal,Nabha,Patiala,Punjab,1350,382,0,968,1,Yes,Har ghar jal certified,Certificate by public health engineering department,250,250
Ghanurki,Ghanurki,Nabha,Patiala,Punjab,1371,332,0,1039,1,Yes,Har ghar jal certified,Certificate by public health engineering department,207,207
Ghunder,Ghunder,Nabha,Patiala,Punjab,1082,353,0,729,1,Yes,Har ghar jal certified,Certificate by public health engineering department,175,175
Gobindgarh Chhanna,Gobindgarh Chhana,Nabha,Patiala,Punjab,545,170,0,375,1,Yes,Har ghar jal certified,Certificate by public health engineering department,76,76
Gobindpura,Gobindpura,Nabha,Patiala,Punjab,1495,395,0,1100,1,Yes,Har ghar jal certified,Certificate by public health engineering department,166,166
Gujarheri,Gujjer Heri,Nabha,Patiala,Punjab,799,677,0,122,1,Yes,Har ghar jal certified,Certificate by public health engineering department,109,109
Gunike,Gunike,Nabha,Patiala,Punjab,1536,521,0,1015,1,Yes,Har ghar jal certified,Certificate by public health engineering department,234,234
Gurditpura,Gurditpura,Nabha,Patiala,Punjab,2276,779,0,1497,1,Yes,Har ghar jal certified,Certificate by public health engineering department,399,399
Hakimpura,Hakimpura,Nabha,Patiala,Punjab,488,363,0,125,1,Yes,Har ghar jal certified,Certificate by public health engineering department,72,72
Hallah,Halla,Nabha,Patiala,Punjab,791,337,0,454,1,Yes,Har ghar jal certified,Certificate by public health engineering department,117,117
Halotali,Hallo Tali,Nabha,Patiala,Punjab,685,330,0,355,1,Yes,Har ghar jal certified,Certificate by public health engineering department,101,101
Harigarh,Harigarh,Nabha,Patiala,Punjab,599,214,0,385,1,Yes,Har ghar jal certified,Certificate by public health engineering department,88,88
Hassanpur,Hassanpur,Nabha,Patiala,Punjab,411,159,0,252,1,Yes,Har ghar jal certified,Certificate by public health engineering department,60,60
Hiana Kalan,Hiana Kalan,Nabha,Patiala,Punjab,1240,413,0,827,1,Yes,Har ghar jal certified,Certificate by public health engineering department,186,186
Hiana Khurd,Hiana Khurd,Nabha,Patiala,Punjab,1229,466,0,763,1,Yes,Har ghar jal certified,Certificate by public health engineering department,162,162
Ichhewal,Icchewal,Nabha,Patiala,Punjab,1229,543,0,686,1,Yes,Har ghar jal certified,Certificate by public health engineering department,183,183
Jasso Majra,Jasso Majra,Nabha,Patiala,Punjab,1918,309,0,1609,1,Yes,Har ghar jal certified,Certificate by public health engineering department,370,370
Jatiwal,Jatiwal,Nabha,Patiala,Punjab,908,478,0,430,1,Yes,Har ghar jal certified,Certificate by public health engineering department,126,126
Jhambali Khas,Jhambali Khas,Nabha,Patiala,Punjab,364,129,0,235,1,Yes,Har ghar jal certified,Certificate by public health engineering department,56,56
Alampur,Jhambali Sani,Nabha,Patiala,Punjab,76,0,0,76,1,Yes,Har ghar jal certified,Certificate by public health engineering department,16,16
Jhambali Sahni,Jhambali Sani,Nabha,Patiala,Punjab,515,220,0,295,1,Yes,Har ghar jal certified,Certificate by public health engineering department,77,77
Jindalpur,Jindalpur,Nabha,Patiala,Punjab,1300,518,0,782,1,Yes,Har ghar jal certified,Certificate by public health engineering department,192,192
Kaidupur,Kaidupur,Nabha,Patiala,Punjab,1114,269,0,845,1,Yes,Har ghar jal certified,Certificate by public health engineering department,176,176
Kakrala,Kakrala,Nabha,Patiala,Punjab,4009,1144,0,2865,1,Yes,Har ghar jal certified,Certificate by public health engineering department,585,585
Kaleh Majra,Kalah Majra,Nabha,Patiala,Punjab,1082,377,0,705,1,Yes,Har ghar jal certified,Certificate by public health engineering department,189,189
Kalihana,Kalihana,Nabha,Patiala,Punjab,489,345,0,144,1,Yes,Har ghar jal certified,Certificate by public health engineering department,69,69
Kalar Majri,Kallar Majri,Nabha,Patiala,Punjab,1114,595,0,519,1,Yes,Har ghar jal certified,Certificate by public health engineering department,170,170
Kalsana,Kalsana,Nabha,Patiala,Punjab,707,188,0,519,1,Yes,Har ghar jal certified,Certificate by public health engineering department,109,109
Kameli,Kameli,Nabha,Patiala,Punjab,943,424,0,519,1,Yes,Har ghar jal certified,Certificate by public health engineering department,175,175
Kansuha Kalan,Kansuha Kalan,Nabha,Patiala,Punjab,1102,269,0,833,1,Yes,Har ghar jal certified,Certificate by public health engineering department,170,170
Kansuha Khurd,Kansuha Khurd,Nabha,Patiala,Punjab,930,306,0,624,1,Yes,Har ghar jal certified,Certificate by public health engineering department,144,144
ALHORAN KALAN,Kartar Colony,Nabha,Patiala,Punjab,16715,4930,0,11785,4,Yes,Har ghar jal certified,Certificate by public health engineering department,1784,1784
Kaul,Kaul,Nabha,Patiala,Punjab,903,223,0,680,1,Yes,Har ghar jal certified,Certificate by public health engineering department,132,132
Khanora,Khanaura,Nabha,Patiala,Punjab,1957,613,0,1344,1,Yes,Har ghar jal certified,Certificate by public health engineering department,311,311
Kheri Jattan,Kheri Jattan,Nabha,Patiala,Punjab,1026,412,0,614,1,Yes,Har ghar jal certified,Certificate by public health engineering department,170,170
Khizarpur,Khizarpur,Nabha,Patiala,Punjab,417,56,0,361,1,Yes,Har ghar jal certified,Certificate by public health engineering department,67,67
Khokh,Khokh,Nabha,Patiala,Punjab,1571,521,0,1050,1,Yes,Har ghar jal certified,Certificate by public health engineering department,244,244
Khurd,Khurd,Nabha,Patiala,Punjab,418,206,0,212,1,Yes,Har ghar jal certified,Certificate by public health engineering department,73,73
Kishangarh,Kishangarh,Nabha,Patiala,Punjab,1179,348,0,831,1,Yes,Har ghar jal certified,Certificate by public health engineering department,171,171
Kot Kalan,Kot Kalan,Nabha,Patiala,Punjab,1281,384,0,897,1,Yes,Har ghar jal certified,Certificate by public health engineering department,202,202
Kot Khurd,Kot Khurd,Nabha,Patiala,Punjab,610,184,0,426,1,Yes,Har ghar jal certified,Certificate by public health engineering department,110,110
Kotli,Kotli,Nabha,Patiala,Punjab,492,91,0,401,1,Yes,Har ghar jal certified,Certificate by public health engineering department,71,71
Kularan,Kularan,Nabha,Patiala,Punjab,718,315,0,403,1,Yes,Har ghar jal certified,Certificate by public health engineering department,116,116
Ladha Heri,Ladha Heri,Nabha,Patiala,Punjab,951,386,0,565,1,Yes,Har ghar jal certified,Certificate by public health engineering department,149,149
Laloda,Laloda,Nabha,Patiala,Punjab,1076,371,0,705,1,Yes,Har ghar jal certified,Certificate by public health engineering department,177,177
Lohar Majra,Lohar Majra,Nabha,Patiala,Punjab,475,30,0,445,1,Yes,Har ghar jal certified,Certificate by public health engineering department,92,92
Lope,Lope,Nabha,Patiala,Punjab,633,308,0,325,1,Yes,Har ghar jal certified,Certificate by public health engineering department,94,94
Lout,Lout,Nabha,Patiala,Punjab,2410,855,0,1555,1,Yes,Har ghar jal certified,Certificate by public health engineering department,371,371
Lubana Karmoo,Lubana Karmoo,Nabha,Patiala,Punjab,1519,487,0,1032,1,Yes,Har ghar jal certified,Certificate by public health engineering department,237,237
Lubana Teku,Lubana Teku,Nabha,Patiala,Punjab,2510,1184,0,1326,1,Yes,Har ghar jal certified,Certificate by public health engineering department,365,365
Mallewal,Malehwal,Nabha,Patiala,Punjab,2276,289,0,1987,1,Yes,Har ghar jal certified,Certificate by public health engineering department,370,370
Malkon,Malkon,Nabha,Patiala,Punjab,901,704,0,197,1,Yes,Har ghar jal certified,Certificate by public health engineering department,196,196
Mandaur,Mandaur,Nabha,Patiala,Punjab,4349,1325,0,3024,1,Yes,Har ghar jal certified,Certificate by public health engineering department,658,658
Mangewal,Mangewal,Nabha,Patiala,Punjab,1274,338,0,936,1,Yes,Har ghar jal certified,Certificate by public health engineering department,224,224
Mansurpur,Mansurpur,Nabha,Patiala,Punjab,3571,1779,0,1792,1,Yes,Har ghar jal certified,Certificate by public health engineering department,573,573
Matorda,Matorda,Nabha,Patiala,Punjab,2102,715,0,1387,1,Yes,Har ghar jal certified,Certificate by public health engineering department,323,323
Mehas,Mehas,Nabha,Patiala,Punjab,2276,908,0,1368,1,Yes,Har ghar jal certified,Certificate by public health engineering department,391,391
Mohal Gawara,Mohal Ghora,Nabha,Patiala,Punjab,747,332,0,415,1,Yes,Har ghar jal certified,Certificate by public health engineering department,96,96
Mungo,Mungo,Nabha,Patiala,Punjab,734,149,0,585,1,Yes,Har ghar jal certified,Certificate by public health engineering department,143,143
Nanoki,Nanoki,Nabha,Patiala,Punjab,60,0,0,60,1,Yes,Har ghar jal certified,Certificate by public health engineering department,12,12
Nanowal,Nanowal,Nabha,Patiala,Punjab,843,442,0,401,1,Yes,Har ghar jal certified,Certificate by public health engineering department,115,115
Naraingarh,Naraingarh,Nabha,Patiala,Punjab,247,89,0,158,1,Yes,Har ghar jal certified,Certificate by public health engineering department,38,38
Narmana,Narmana,Nabha,Patiala,Punjab,1755,751,0,1004,1,Yes,Har ghar jal certified,Certificate by public health engineering department,278,278
Nohra,Nohra,Nabha,Patiala,Punjab,2213,582,0,1631,1,Yes,Har ghar jal certified,Certificate by public health engineering department,359,359
Paharpur,Paharpur,Nabha,Patiala,Punjab,1795,715,0,1080,1,Yes,Har ghar jal certified,Certificate by public health engineering department,269,269
Pahlia Khurd,Pahlia Khurd,Nabha,Patiala,Punjab,976,394,0,582,1,Yes,Har ghar jal certified,Certificate by public health engineering department,166,166
Paidan,Paidan,Nabha,Patiala,Punjab,1193,498,0,695,1,Yes,Har ghar jal certified,Certificate by public health engineering department,202,202
Paidani Khurd,Paidani Khurd,Nabha,Patiala,Punjab,564,31,0,533,1,Yes,Har ghar jal certified,Certificate by public health engineering department,82,82
Pahlia Kalan,Palia Kalan,Nabha,Patiala,Punjab,839,192,0,647,1,Yes,Har ghar jal certified,Certificate by public health engineering department,138,138
Raimal Majri,Raimal Majri,Nabha,Patiala,Punjab,1222,482,0,740,1,Yes,Har ghar jal certified,Certificate by public health engineering department,176,176
Raisal,Raisal,Nabha,Patiala,Punjab,1230,362,0,868,1,Yes,Har ghar jal certified,Certificate by public health engineering department,202,202
Rajgarh,Rajgarh,Nabha,Patiala,Punjab,1036,477,0,559,1,Yes,Har ghar jal certified,Certificate by public health engineering department,168,168
Rajpura,Rajpura,Nabha,Patiala,Punjab,702,310,0,392,1,Yes,Har ghar jal certified,Certificate by public health engineering department,106,106
Ramgarh (near Bhadson),Ram Garh(Bhadson),Nabha,Patiala,Punjab,730,483,0,247,1,Yes,Har ghar jal certified,Certificate by public health engineering department,140,140
Ramgarh (bauran),Ramgarh (B),Nabha,Patiala,Punjab,1612,546,0,1066,1,Yes,Har ghar jal certified,Certificate by public health engineering department,173,173
Ramgarh Chhana,Ramgarh Chhana,Nabha,Patiala,Punjab,741,233,0,508,1,Yes,Har ghar jal certified,Certificate by public health engineering department,94,94
Rampur Sahiewal,Rampur Saheawal,Nabha,Patiala,Punjab,947,383,0,564,1,Yes,Har ghar jal certified,Certificate by public health engineering department,143,143
Ranjitgarh,Ranjitgarh,Nabha,Patiala,Punjab,547,270,0,277,1,Yes,Har ghar jal certified,Certificate by public health engineering department,103,103
Ranno,Ranno,Nabha,Patiala,Punjab,797,124,0,673,1,Yes,Har ghar jal certified,Certificate by public health engineering department,115,115
Rohta,Rohta,Nabha,Patiala,Punjab,1633,462,0,1171,1,Yes,Har ghar jal certified,Certificate by public health engineering department,169,169
Rohti Basta Singh,Rohti Basta Singh,Nabha,Patiala,Punjab,976,436,0,540,1,Yes,Har ghar jal certified,Certificate by public health engineering department,123,123
Rohti Chhanna,Rohti Chhana,Nabha,Patiala,Punjab,860,394,0,466,1,Yes,Har ghar jal certified,Certificate by public health engineering department,171,171
Rohti Khas,Rohti Khas,Nabha,Patiala,Punjab,1570,322,0,1248,1,Yes,Har ghar jal certified,Certificate by public health engineering department,235,235
Rohti Mouran,Rohti Mouran,Nabha,Patiala,Punjab,1393,528,0,865,1,Yes,Har ghar jal certified,Certificate by public health engineering department,207,207
Sadhnoli,Sadhanauli,Nabha,Patiala,Punjab,1005,658,0,347,1,Yes,Har ghar jal certified,Certificate by public health engineering department,164,164
Sadho Heri,Sadho Heri,Nabha,Patiala,Punjab,1375,540,0,835,1,Yes,Har ghar jal certified,Certificate by public health engineering department,232,232
Sahauli,Sahauli,Nabha,Patiala,Punjab,2289,626,0,1663,1,Yes,Har ghar jal certified,Certificate by public health engineering department,331,331
Sakohan,Sakohan,Nabha,Patiala,Punjab,785,256,0,529,1,Yes,Har ghar jal certified,Certificate by public health engineering department,132,132
Sakrali,Sakrali,Nabha,Patiala,Punjab,1606,698,0,908,1,Yes,Har ghar jal certified,Certificate by public health engineering department,339,339
Saluwal,Saluwal,Nabha,Patiala,Punjab,778,217,0,561,1,Yes,Har ghar jal certified,Certificate by public health engineering department,116,116
