village_id,village_name,gp_id,gp_name,block_name,district_name,state_name,sanit_community_compost_pits,sanit_vehicles_for_collection_&_transportation_of_waste,sanit_waste_collection_and_segregation_sheds_in_the_village,sanit_segregation_bins_at_community_places_in_the_village,sanit_community_bio-gas_plants_-_under_other_schemes,sanit_compost_pits,sanit_biogas_plants,sanit_feeding_to_cattle,sanit_household_bins,sanit_community_soak/leach/magic_pits,sanit_drainage_facility_available_in_village,sanit_community_grey_water_management_systems,sanit_leach_pits,sanit_magic_pits,sanit_soak_pits,sanit_kitchen_garden,sanit_duckweed_pond,sanit_odf_declaration_status,pai_overall_pai_score,pai_overall_grade,pai_overall_category,pai_t1_poverty_free_score,pai_t1_poverty_free_grade,pai_t1_poverty_free_category,pai_t2_healthy_score,pai_t2_healthy_grade,pai_t2_healthy_category,pai_t3_child_friendly_score,pai_t3_child_friendly_grade,pai_t3_child_friendly_category,pai_t4_water_sufficient_score,pai_t4_water_sufficient_grade,pai_t4_water_sufficient_category,pai_t5_clean_green_score,pai_t5_clean_green_grade,pai_t5_clean_green_category,pai_t6_self_sufficient_score,pai_t6_self_sufficient_grade,pai_t6_self_sufficient_category,pai_t7_socially_just_score,pai_t7_socially_just_grade,pai_t7_socially_just_category,pai_t8_good_governance_score,pai_t8_good_governance_grade,pai_t8_good_governance_category,pai_t9_women_friendly_score,pai_t9_women_friendly_grade,pai_t9_women_friendly_category,water_total_population,water_sc_population,water_st_population,water_gen_population,water_no_of_habitations,water_is_pws_available,water_jjm_status,water_har_ghar_jal_certificate,water_total_households,water_total_tap_connections,mgnrega_total_registered_hh,mgnrega_total_registered_persons,mgnrega_sc_hh,mgnrega_sc_persons,mgnrega_st_hh,mgnrega_st_persons,mgnrega_male_persons,mgnrega_female_persons
32556,DADIANA,11223,DADIANA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,61.67,B,Performer,70.66,B,Performer,86.48,A,Front Runner,79.27,A,Front Runner,67.89,B,Performer,53.44,C,Aspirant,35.61,D,Beginner,77.35,A,Front Runner,54.68,C,Aspirant,48.75,C,Aspirant,951.0,151.0,0.0,800.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,200.0,200.0,103.0,135.0,68.0,95.0,0.0,0.0,75.0,60.0
32629,DHAMHERI,11224,DAMHERI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.76,C,Aspirant,75.96,A,Front Runner,82.96,A,Front Runner,62.81,B,Performer,71.59,B,Performer,46.3,C,Aspirant,25.04,D,Beginner,84.85,A,Front Runner,39.75,D,Beginner,55.23,C,Aspirant,1041.0,369.0,0.0,672.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,214.0,214.0,189.0,266.0,159.0,232.0,0.0,0.0,156.0,110.0
32619,DHUNDA,11227,DHUNDA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,54.64,C,Aspirant,69.77,B,Performer,78.53,A,Front Runner,59.83,C,Aspirant,63.62,B,Performer,58.11,C,Aspirant,36.11,D,Beginner,82.51,A,Front Runner,23.37,D,Beginner,51.44,C,Aspirant,804.0,340.0,0.0,464.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,152.0,152.0,128.0,170.0,94.0,131.0,0.0,0.0,93.0,77.0
32584,DEDRAN,11225,Dedran,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,53.15,C,Aspirant,68.61,B,Performer,84.19,A,Front Runner,72.59,B,Performer,51.3,C,Aspirant,50.89,C,Aspirant,33.33,D,Beginner,78.91,A,Front Runner,23.04,D,Beginner,51.06,C,Aspirant,541.0,346.0,0.0,195.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,105.0,105.0,125.0,172.0,115.0,160.0,0.0,0.0,87.0,85.0
32614,FATEHPURJATTAN,11229,FATEHPUR JATTAN,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.41,C,Aspirant,70.27,B,Performer,80.4,A,Front Runner,61.23,B,Performer,66.49,B,Performer,52.44,C,Aspirant,46.67,C,Aspirant,80.82,A,Front Runner,31.44,D,Beginner,40.42,C,Aspirant,945.0,320.0,0.0,625.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,180.0,180.0,122.0,172.0,70.0,104.0,0.0,0.0,95.0,77.0
32588,FATEHPURRAIAN,11228,FATEHPUR RAIAN,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.72,C,Aspirant,69.56,B,Performer,71.39,B,Performer,64.57,B,Performer,54.2,C,Aspirant,38.79,D,Beginner,52.22,C,Aspirant,83.94,A,Front Runner,38.63,D,Beginner,53.22,C,Aspirant,857.0,298.0,0.0,559.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,156.0,156.0,137.0,214.0,94.0,156.0,0.0,0.0,97.0,117.0
32615,GANDWAN KALAN,11231,GANDWAN KALAN,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,60.75,B,Performer,71.31,B,Performer,88.73,A,Front Runner,75.07,A,Front Runner,69.46,B,Performer,62.64,B,Performer,30.07,D,Beginner,81.68,A,Front Runner,39.81,D,Beginner,55.78,C,Aspirant,960.0,469.0,0.0,491.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,201.0,201.0,200.0,238.0,152.0,189.0,0.0,0.0,129.0,109.0
32581,GOPALON,11233,GOPALON,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.02,C,Aspirant,64.74,B,Performer,87.74,A,Front Runner,56.79,C,Aspirant,58.54,C,Aspirant,40.39,C,Aspirant,44.44,C,Aspirant,77.57,A,Front Runner,26.33,D,Beginner,47.85,C,Aspirant,1157.0,401.0,0.0,756.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,227.0,227.0,103.0,122.0,80.0,98.0,0.0,0.0,67.0,55.0
32585,GUNIA MAJRI,11234,GUNIA MAJRI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.3,C,Aspirant,64.83,B,Performer,74.47,B,Performer,57.82,C,Aspirant,54.22,C,Aspirant,55.17,C,Aspirant,29.41,D,Beginner,77.0,A,Front Runner,31.74,D,Beginner,57.81,C,Aspirant,394.0,27.0,0.0,367.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,68.0,68.0,49.0,51.0,13.0,15.0,0.0,0.0,38.0,13.0
32586,Ghumandgarh,11232,Ghamandgarh,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,54.62,C,Aspirant,65.54,B,Performer,82.67,A,Front Runner,86.43,A,Front Runner,50.73,C,Aspirant,48.77,C,Aspirant,39.44,D,Beginner,77.05,A,Front Runner,26.77,D,Beginner,45.9,C,Aspirant,424.0,66.0,0.0,358.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,172.0,172.0,115.0,145.0,95.0,124.0,1.0,1.0,90.0,55.0
32621,HAJIPUR,11235,HAJI PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.22,C,Aspirant,67.0,B,Performer,83.33,A,Front Runner,74.44,B,Performer,56.81,C,Aspirant,57.33,C,Aspirant,23.53,D,Beginner,78.29,A,Front Runner,22.6,D,Beginner,60.74,B,Performer,240.0,149.0,0.0,91.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,49.0,49.0,52.0,92.0,43.0,77.0,0.0,0.0,42.0,50.0
32579,HIMATPURA,11237,HIMAT PURA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.74,C,Aspirant,65.54,B,Performer,76.62,A,Front Runner,65.47,B,Performer,54.36,C,Aspirant,45.81,C,Aspirant,29.41,D,Beginner,81.3,A,Front Runner,27.36,D,Beginner,69.81,B,Performer,220.0,42.0,0.0,178.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,47.0,47.0,39.0,44.0,10.0,11.0,0.0,0.0,22.0,22.0
32596,JAI SINGH WALA,11238,JAI SINGH WALA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.06,C,Aspirant,75.1,A,Front Runner,90.98,A+,Achiever,66.52,B,Performer,50.37,C,Aspirant,58.99,C,Aspirant,33.33,D,Beginner,80.06,A,Front Runner,27.39,D,Beginner,55.41,C,Aspirant,360.0,101.0,0.0,259.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,76.0,76.0,41.0,49.0,27.0,35.0,0.0,0.0,32.0,17.0
32599,JAWANDA,11240,JAWANDA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.33,C,Aspirant,66.27,B,Performer,72.48,B,Performer,63.63,B,Performer,53.31,C,Aspirant,53.83,C,Aspirant,33.33,D,Beginner,86.13,A,Front Runner,27.39,D,Beginner,50.58,C,Aspirant,742.0,514.0,0.0,228.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,149.0,149.0,162.0,247.0,149.0,233.0,0.0,0.0,143.0,104.0
32569,JODHPUR,11241,JODH PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.98,C,Aspirant,67.07,B,Performer,80.63,A,Front Runner,57.65,C,Aspirant,57.94,C,Aspirant,75.5,A,Front Runner,33.33,D,Beginner,72.53,B,Performer,26.22,D,Beginner,45.05,C,Aspirant,423.0,186.0,0.0,237.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,79.0,79.0,112.0,174.0,68.0,119.0,0.0,0.0,97.0,77.0
32590,BASSI,236084,Jarkhelan Kheri,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,55.08,C,Aspirant,62.23,B,Performer,83.98,A,Front Runner,63.33,B,Performer,67.23,B,Performer,53.1,C,Aspirant,31.86,D,Beginner,74.04,B,Performer,38.9,D,Beginner,43.05,C,Aspirant,680.0,0.0,0.0,680.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,117.0,117.0,29.0,35.0,11.0,15.0,0.0,0.0,29.0,6.0
32562,KAJJAL MAJRA,11242,KAJAL MAJRA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,50.79,C,Aspirant,56.57,C,Aspirant,82.0,A,Front Runner,76.67,A,Front Runner,59.15,C,Aspirant,52.26,C,Aspirant,28.89,D,Beginner,65.26,B,Performer,23.11,D,Beginner,46.97,C,Aspirant,383.0,140.0,0.0,243.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,66.0,66.0,56.0,75.0,21.0,37.0,0.0,0.0,44.0,31.0
32593,HUSSAINPURA,11246,KANDI PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.69,C,Aspirant,77.01,A,Front Runner,88.33,A,Front Runner,70.0,B,Performer,48.0,C,Aspirant,49.2,C,Aspirant,27.78,D,Beginner,82.29,A,Front Runner,27.28,D,Beginner,52.9,C,Aspirant,295.0,67.0,0.0,228.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,59.0,59.0,64.0,77.0,36.0,49.0,0.0,0.0,51.0,26.0
32594,KANDIPUR,11246,KANDI PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.69,C,Aspirant,77.01,A,Front Runner,88.33,A,Front Runner,70.0,B,Performer,48.0,C,Aspirant,49.2,C,Aspirant,27.78,D,Beginner,82.29,A,Front Runner,27.28,D,Beginner,52.9,C,Aspirant,295.0,67.0,0.0,228.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,59.0,59.0,64.0,77.0,36.0,49.0,0.0,0.0,51.0,26.0
32623,KHALASPUR,11248,KHALASPUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.58,C,Aspirant,69.8,B,Performer,88.59,A,Front Runner,82.4,A,Front Runner,57.93,C,Aspirant,71.79,B,Performer,36.67,D,Beginner,82.91,A,Front Runner,22.82,D,Beginner,47.35,C,Aspirant,1545.0,795.0,0.0,750.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,255.0,255.0,213.0,320.0,149.0,243.0,0.0,0.0,132.0,188.0
32597,KHERI BHAI KI,11250,KHERI BHAI KI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.69,C,Aspirant,66.1,B,Performer,79.76,A,Front Runner,62.82,B,Performer,53.32,C,Aspirant,72.08,B,Performer,41.11,C,Aspirant,79.42,A,Front Runner,26.63,D,Beginner,46.57,C,Aspirant,442.0,204.0,0.0,238.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,76.0,76.0,93.0,139.0,69.0,106.0,0.0,0.0,74.0,65.0
32583,RAMGARH,11250,KHERI BHAI KI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.69,C,Aspirant,66.1,B,Performer,79.76,A,Front Runner,62.82,B,Performer,53.32,C,Aspirant,72.08,B,Performer,41.11,C,Aspirant,79.42,A,Front Runner,26.63,D,Beginner,46.57,C,Aspirant,442.0,204.0,0.0,238.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,76.0,76.0,93.0,139.0,69.0,106.0,0.0,0.0,74.0,65.0
32559,KHERIBIRSINGH,11251,KHERI BIR SINGH,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,54.66,C,Aspirant,69.58,B,Performer,82.86,A,Front Runner,58.46,C,Aspirant,48.31,C,Aspirant,47.85,C,Aspirant,35.56,D,Beginner,77.72,A,Front Runner,43.67,C,Aspirant,46.28,C,Aspirant,685.0,339.0,0.0,346.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,133.0,133.0,120.0,164.0,85.0,120.0,0.0,0.0,100.0,64.0
32608,KISHANPURA,11253,KISHAN PURA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,49.42,C,Aspirant,68.25,B,Performer,79.09,A,Front Runner,63.57,B,Performer,60.57,B,Performer,41.07,C,Aspirant,35.56,D,Beginner,81.05,A,Front Runner,14.35,D,Beginner,49.84,C,Aspirant,561.0,187.0,0.0,374.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,100.0,100.0,110.0,145.0,78.0,103.0,0.0,0.0,86.0,59.0
32582,KOTLA,11254,KOTLA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,55.45,C,Aspirant,66.39,B,Performer,79.22,A,Front Runner,62.24,B,Performer,54.0,C,Aspirant,61.91,B,Performer,38.89,D,Beginner,80.82,A,Front Runner,27.28,D,Beginner,52.85,C,Aspirant,860.0,222.0,0.0,638.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,175.0,175.0,81.0,125.0,55.0,90.0,0.0,0.0,64.0,61.0
32628,LADPURI,11255,LAD PURI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,55.35,C,Aspirant,68.17,B,Performer,90.71,A+,Achiever,60.0,B,Performer,57.27,C,Aspirant,46.78,C,Aspirant,38.89,D,Beginner,79.13,A,Front Runner,30.63,D,Beginner,52.04,C,Aspirant,444.0,218.0,0.0,226.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,92.0,92.0,112.0,174.0,77.0,134.0,0.0,0.0,104.0,70.0
32617,LOHARIKALAN,11256,LOHARI KALAN,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,53.61,C,Aspirant,70.52,B,Performer,74.83,B,Performer,75.41,A,Front Runner,61.2,B,Performer,35.94,D,Beginner,33.33,D,Beginner,81.03,A,Front Runner,27.28,D,Beginner,56.7,C,Aspirant,1237.0,496.0,0.0,741.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,275.0,275.0,184.0,280.0,130.0,214.0,1.0,1.0,151.0,129.0
32580,LULLON,11257,LULON,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,57.94,C,Aspirant,58.62,C,Aspirant,81.96,A,Front Runner,69.25,B,Performer,67.0,B,Performer,59.88,C,Aspirant,35.61,D,Beginner,70.53,B,Performer,39.21,D,Beginner,56.02,C,Aspirant,1282.0,487.0,0.0,795.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,206.0,206.0,188.0,267.0,119.0,176.0,0.0,0.0,128.0,139.0
32558,MAINMAJRI,11258,MAIN MAJRI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.53,C,Aspirant,61.18,B,Performer,86.75,A,Front Runner,70.35,B,Performer,67.04,B,Performer,55.6,C,Aspirant,38.89,D,Beginner,75.11,A,Front Runner,31.74,D,Beginner,45.71,C,Aspirant,1069.0,584.0,0.0,485.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,182.0,182.0,155.0,206.0,129.0,177.0,0.0,0.0,98.0,108.0
32575,MARWA,11260,MARWA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57.26,C,Aspirant,55.81,C,Aspirant,84.62,A,Front Runner,71.23,B,Performer,62.6,B,Performer,51.95,C,Aspirant,36.67,D,Beginner,76.41,A,Front Runner,39.78,D,Beginner,54.23,C,Aspirant,909.0,394.0,0.0,515.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,163.0,163.0,130.0,155.0,97.0,118.0,0.0,0.0,67.0,88.0
32587,MEHMUDPUR,11261,MEHMOOD PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.47,C,Aspirant,68.67,B,Performer,86.13,A,Front Runner,73.23,B,Performer,53.19,C,Aspirant,61.71,B,Performer,38.89,D,Beginner,80.23,A,Front Runner,27.29,D,Beginner,48.21,C,Aspirant,620.0,208.0,0.0,412.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,120.0,120.0,88.0,123.0,45.0,76.0,0.0,0.0,65.0,58.0
32625,MULLANPUR,11263,Mullanpur,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,56.89,C,Aspirant,63.9,B,Performer,82.9,A,Front Runner,65.4,B,Performer,72.41,B,Performer,59.17,C,Aspirant,27.86,D,Beginner,76.48,A,Front Runner,39.79,D,Beginner,49.57,C,Aspirant,693.0,294.0,0.0,399.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,139.0,139.0,108.0,177.0,65.0,117.0,0.0,0.0,89.0,88.0
32563,NANDPUR,11267,NAND PUR,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,56.02,C,Aspirant,71.86,B,Performer,82.49,A,Front Runner,65.14,B,Performer,59.1,C,Aspirant,44.12,C,Aspirant,35.19,D,Beginner,75.17,A,Front Runner,38.75,D,Beginner,52.61,C,Aspirant,2693.0,1236.0,0.0,1457.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,549.0,549.0,506.0,623.0,277.0,347.0,0.0,0.0,292.0,331.0
32601,LACHHMANGARH,11268,NANUWAL,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.66,C,Aspirant,52.64,C,Aspirant,80.97,A,Front Runner,72.74,B,Performer,49.31,C,Aspirant,55.37,C,Aspirant,29.41,D,Beginner,70.95,B,Performer,26.63,D,Beginner,66.23,B,Performer,63.0,0.0,0.0,63.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,12.0,12.0,54.0,81.0,30.0,49.0,0.0,0.0,47.0,34.0
32602,NANUWAL,11268,NANUWAL,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,52.66,C,Aspirant,52.64,C,Aspirant,80.97,A,Front Runner,72.74,B,Performer,49.31,C,Aspirant,55.37,C,Aspirant,29.41,D,Beginner,70.95,B,Performer,26.63,D,Beginner,66.23,B,Performer,63.0,0.0,0.0,63.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,12.0,12.0,54.0,81.0,30.0,49.0,0.0,0.0,47.0,34.0
32604,NAR SINGH PURA,11269,NAR SINGH PURA,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.63,C,Aspirant,66.35,B,Performer,78.89,A,Front Runner,75.0,A,Front Runner,50.42,C,Aspirant,63.87,B,Performer,35.29,D,Beginner,78.1,A,Front Runner,27.28,D,Beginner,38.61,D,Beginner,159.0,6.0,0.0,153.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,29.0,29.0,30.0,36.0,5.0,5.0,0.0,0.0,35.0,1.0
32570,RAILY,11273,RAILI,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,53.86,C,Aspirant,74.8,B,Performer,74.77,B,Performer,68.45,B,Performer,55.9,C,Aspirant,56.64,C,Aspirant,33.33,D,Beginner,80.5,A,Front Runner,26.5,D,Beginner,44.25,C,Aspirant,884.0,284.0,0.0,600.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,156.0,156.0,108.0,154.0,73.0,115.0,0.0,0.0,99.0,55.0
32564,RAILLON,11274,RAILON,BASSI PATHANA ( 237 ),FATEHGARH SAHIB ( 30 ),Punjab ( 3 ),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,54.99,C,Aspirant,62.04,B,Performer,87.45,A,Front Runner,69.41,B,Performer,44.86,C,Aspirant,35.37,D,Beginner,38.33,D,Beginner,84.13,A,Front Runner,39.78,D,Beginner,60.01,B,Performer,1449.0,615.0,0.0,834.0,1.0,Yes,Har ghar jal certified,Certificate by public health engineering department,336.0,336.0,131.0,161.0,104.0,126.0,0.0,0.0,64.0,97.0
