Village Name,Panchayat Name,Block Name,District Name,State Name,ODF Declaration Status,Total - Community Compost Pits,Total - Vehicles for collection & transportation of waste,Total - Waste collection and segregation sheds in the village,Total - Segregation Bins at Community places in the village,Total - Community Bio-Gas plants - under other schemes,Total - Compost Pits,Total - BioGas Plants,Total - Feeding to Cattle,Total - Household Bins,Total - Community Soak/Leach/Magic Pits,Total - Drainage facility available in village,Total - Community Grey Water Management Systems,Total - Leach Pits,Total - Magic Pits,Total - Soak Pits,Total - Kitchen Garden,Total - Duckweed Pond
NANHERA (37072),NANHERA KHURD ( 277565 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),This village is NOT declared as ODF-Plus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nepran (37056),NEPRAN ( 19079 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Niamatpur (37042),NIAMATPUR ( 19080 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Nogawan (36940),NOGAWAN ( 18605 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
NAUSHERA (37075),NOSHEHRA ( 18606 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pabra (36979),PABRA ( 19082 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Pabri (36980),PABRI ( 19083 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Pehar Kalan (37019),PEHAR KALAN ( 19086 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Pehar Khurd (37018),Pehar Khurd ( 19085 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0
Rajgarh (37078),RAJGARH ( 18610 ),SHAMBU KALAN ( 7337 ),PATIALA ( 41 ),Punjab ( 3 ),,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
